Date,ACWI,BCOM Index,JPEGCOMP Index,SP500BDT Index
2005-05-18,276.558,147.1157,320.649,227.96
2005-05-19,278.17,146.2036,321.07,227.78
2005-05-20,277.337,146.0784,321.629,227.84
2005-05-23,278.837,147.6312,322.698,228.66
2005-05-24,278.977,148.0777,322.679,229.04
2005-05-25,278.078,149.8869,324.076,228.94
2005-05-26,279.026,150.3551,324.31,229.07
2005-05-27,279.75,150.7233,324.606,229.32
2005-05-30,280.081,,,229.42
2005-05-31,278.074,150.7271,326.357,230.38
2005-06-01,279.899,153.8133,327.896,231.61
2005-06-02,280.486,153.1851,329.464,232.2
2005-06-03,279.668,155.0813,328.573,231.57
2005-06-06,279.864,155.4553,327.294,231.79
2005-06-07,280.533,154.3467,327.371,232.44
2005-06-08,280.67,152.5065,327.085,232.09
2005-06-09,279.972,153.7001,326.279,231.63
2005-06-10,279.851,152.3899,326.596,230.83
2005-06-13,279.678,154.5343,326.556,230.47
2005-06-14,280.346,154.1374,326.334,230.09
2005-06-15,281.231,156.0535,326.476,230.29
2005-06-16,282.379,157.4659,327.725,230.64
2005-06-17,284.72,159.8518,328.399,230.66
2005-06-20,283.847,161.4029,328.156,230.48
2005-06-21,284.025,159.6333,328.964,231.18
2005-06-22,284.373,158.8796,330.349,232.15
2005-06-23,282.507,159.0723,329.676,231.95
2005-06-24,280.728,159.8394,330.231,232.38
2005-06-27,280.063,158.0531,330.416,232.62
2005-06-28,281.652,154.8431,330.663,232.02
2005-06-29,281.586,154.6328,330.924,231.93
2005-06-30,280.438,152.8846,332.156,232.63
2005-07-01,280.3,154.6591,331.753,231.6
2005-07-04,280.157,,,231.71
2005-07-05,281.11,158.4522,329.799,230.98
2005-07-06,280.717,160.1746,330.027,231.37
2005-07-07,279.523,159.1589,330.303,231.72
2005-07-08,282.219,158.137,330.643,231.12
2005-07-11,285.165,157.8933,330.661,231.45
2005-07-12,286.633,159.658,331.712,231.02
2005-07-13,286.161,160.071,331.65,230.86
2005-07-14,287.219,159.3178,331.71,230.87
2005-07-15,286.683,159.5598,331.604,231.04
2005-07-18,286.024,158.0982,331.072,230.61
2005-07-19,286.707,156.5411,330.874,230.94
2005-07-20,287.466,156.1463,331.504,231.24
2005-07-21,288.217,154.1074,330.392,230.18
2005-07-22,288.998,155.6791,330.367,230.84
2005-07-25,288.216,155.6553,329.761,230.72
2005-07-26,287.861,156.0983,329.665,230.84
2005-07-27,289.213,156.8531,330.263,230.72
2005-07-28,290.938,158.7807,331.9,231.63
2005-07-29,290.57,159.3296,331.338,230.85
2005-08-01,291.595,161.0783,330.991,230.55
2005-08-02,293.888,162.8749,331.531,230.38
2005-08-03,294.836,161.5791,332.795,230.74
2005-08-04,293.354,161.8335,332.861,230.54
2005-08-05,290.889,162.2426,332.423,229.72
2005-08-08,291.368,162.7699,331.119,229.4
2005-08-09,292.875,161.0239,331.526,229.73
2005-08-10,294.705,164.0418,332.729,229.76
2005-08-11,296.657,165.804,332.266,230.47
2005-08-12,295.719,166.111,332.744,231.31
2005-08-15,295.538,164.5251,333.418,231.0
2005-08-16,293.37,165.2346,333.951,231.57
2005-08-17,292.75,162.3079,333.546,231.15
2005-08-18,290.69,160.8238,333.848,231.82
2005-08-19,291.266,162.5831,332.813,231.84
2005-08-22,293.279,164.4666,333.535,231.94
2005-08-23,291.978,164.5913,333.879,232.25
2005-08-24,290.831,165.7618,333.476,232.32
2005-08-25,290.857,164.8207,334.291,232.6
2005-08-26,289.844,164.3925,334.196,232.24
2005-08-29,289.722,168.6129,334.642,232.5
2005-08-30,288.96,172.1581,335.502,233.31
2005-08-31,292.202,170.8165,337.771,233.91
2005-09-01,295.155,174.0464,338.632,233.86
2005-09-02,295.608,171.9748,339.183,233.67
2005-09-05,296.209,,,233.7
2005-09-06,298.309,171.5337,338.897,233.25
2005-09-07,298.775,168.6554,338.296,232.63
2005-09-08,297.667,169.175,339.61,232.6
2005-09-09,300.076,168.8037,340.369,232.8
2005-09-12,299.496,167.4128,339.75,232.4
2005-09-13,297.556,166.2532,340.117,232.8
2005-09-14,297.838,168.2844,340.504,232.52
2005-09-15,297.6,167.6856,340.747,231.98
2005-09-16,299.215,165.9012,340.504,231.38
2005-09-19,298.377,174.0998,341.182,231.62
2005-09-20,298.189,172.6658,340.952,231.47
2005-09-21,296.692,173.8007,342.64,232.03
2005-09-22,295.878,174.6694,342.516,232.12
2005-09-23,295.453,171.793,341.902,231.42
2005-09-26,297.194,174.4875,341.918,231.11
2005-09-27,296.339,173.9232,341.76,231.03
2005-09-28,297.82,178.4048,342.802,231.37
2005-09-29,299.869,179.0694,343.657,231.01
2005-09-30,300.604,178.2486,343.477,230.65
2005-10-03,299.797,178.8156,343.004,230.11
2005-10-04,298.874,177.7496,341.769,230.33
2005-10-05,294.953,177.0621,341.082,230.42
2005-10-06,292.857,173.7005,337.334,230.41
2005-10-07,292.945,173.7642,339.382,230.42
2005-10-10,291.759,173.1775,,230.45
2005-10-11,291.996,176.2831,339.036,230.0
2005-10-12,290.293,177.0108,335.634,229.18
2005-10-13,287.867,174.8117,333.751,228.52
2005-10-14,290.047,174.0874,333.228,228.43
2005-10-17,290.093,177.3068,335.065,228.82
2005-10-18,287.191,174.7899,336.306,229.07
2005-10-19,287.643,173.5369,336.378,229.22
2005-10-20,285.877,170.8861,335.999,229.26
2005-10-21,286.113,170.3576,336.523,230.06
2005-10-24,289.175,169.6805,336.776,229.69
2005-10-25,290.097,175.49,337.626,229.03
2005-10-26,289.754,172.6645,336.455,228.04
2005-10-27,287.8,171.6457,335.963,228.23
2005-10-28,289.4,169.9451,336.943,228.12
2005-10-31,292.319,166.5165,338.401,228.22
2005-11-01,292.795,165.6909,338.602,228.05
2005-11-02,295.566,165.4129,338.411,227.81
2005-11-03,297.31,167.6111,337.541,227.54
2005-11-04,295.955,166.2674,336.766,227.43
2005-11-07,296.482,167.0782,337.313,227.72
2005-11-08,295.869,167.2348,338.938,228.43
2005-11-09,295.785,166.3138,338.563,227.72
2005-11-10,296.855,164.7032,339.513,228.33
2005-11-11,298.35,166.126,,228.37
2005-11-14,297.747,166.0097,338.863,227.81
2005-11-15,296.437,165.1336,340.003,228.17
2005-11-16,296.486,167.5188,341.858,228.77
2005-11-17,299.729,166.0552,342.999,229.01
2005-11-18,301.148,164.4198,342.064,228.7
2005-11-21,302.771,164.272,343.373,229.16
2005-11-22,303.148,165.0715,344.001,229.47
2005-11-23,305.156,164.601,344.388,229.01
2005-11-24,305.05,,,229.09
2005-11-25,305.159,,345.207,229.58
2005-11-28,304.132,163.7076,345.233,230.07
2005-11-29,303.842,163.3579,344.097,229.42
2005-11-30,302.432,166.4017,343.573,229.33
2005-12-01,305.556,169.94,343.993,229.11
2005-12-02,306.961,172.7006,344.543,229.06
2005-12-05,307.068,173.4116,343.591,228.67
2005-12-06,307.891,172.2661,345.263,229.43
2005-12-07,306.914,172.7763,344.832,229.23
2005-12-08,306.896,177.651,344.905,229.9
2005-12-09,307.761,175.2915,344.566,229.28
2005-12-12,309.73,178.1066,344.314,229.33
2005-12-13,310.81,180.2402,344.885,229.35
2005-12-14,312.222,177.0508,346.819,230.26
2005-12-15,310.72,174.131,345.953,230.05
2005-12-16,311.433,173.426,345.921,230.32
2005-12-19,310.579,174.2837,346.113,230.42
2005-12-20,310.251,174.1726,346.202,230.17
2005-12-21,311.103,174.9196,346.663,229.96
2005-12-22,312.248,172.5582,348.091,230.57
2005-12-23,312.565,171.3134,348.27,231.25
2005-12-26,312.757,,,231.36
2005-12-27,311.058,168.3831,348.978,231.72
2005-12-28,311.855,171.0235,349.759,231.37
2005-12-29,311.673,169.8629,349.746,231.42
2005-12-30,309.63,171.1493,349.921,231.27
2006-01-02,309.952,,,231.37
2006-01-03,315.464,171.8292,350.514,231.53
2006-01-04,319.046,171.8292,352.322,231.8
2006-01-05,319.2,169.0292,351.989,231.86
2006-01-06,322.326,170.3521,352.814,231.73
2006-01-09,322.837,169.1349,352.755,231.97
2006-01-10,321.548,168.5819,351.802,231.51
2006-01-11,323.384,167.9687,352.145,231.22
2006-01-12,322.591,167.0054,351.925,231.78
2006-01-13,322.371,167.8655,352.883,232.47
2006-01-16,322.676,,,232.5
2006-01-17,319.618,169.5891,353.106,232.68
2006-01-18,316.877,167.339,353.561,232.61
2006-01-19,319.921,168.868,354.555,232.36
2006-01-20,316.546,170.4305,355.138,232.59
2006-01-23,317.607,169.8979,355.228,232.82
2006-01-24,318.462,170.1406,355.651,232.6
2006-01-25,319.163,170.1148,354.595,231.77
2006-01-26,321.605,169.9264,354.274,231.32
2006-01-27,324.176,171.5887,355.17,231.67
2006-01-30,324.134,174.2242,354.509,231.6
2006-01-31,324.658,173.6687,354.11,231.75
2006-02-01,325.042,171.4091,354.295,231.52
2006-02-02,322.514,170.8304,354.629,231.63
2006-02-03,320.255,172.5555,355.326,232.02
2006-02-06,321.01,170.6118,356.093,232.07
2006-02-07,318.928,167.0424,355.344,231.78
2006-02-08,318.338,166.841,355.191,231.51
2006-02-09,319.764,167.7312,356.176,231.8
2006-02-10,319.234,164.2848,358.018,231.43
2006-02-13,317.741,162.3842,357.962,231.43
2006-02-14,319.512,161.8388,357.745,231.17
2006-02-15,320.026,159.7256,357.812,231.38
2006-02-16,321.9,160.758,358.093,231.59
2006-02-17,321.901,162.5153,359.287,232.44
2006-02-20,322.218,,,232.48
2006-02-21,322.205,165.4789,358.911,232.24
2006-02-22,323.46,163.0271,359.628,232.65
2006-02-23,324.334,162.25,360.644,232.29
2006-02-24,324.705,163.9018,360.994,232.31
2006-02-27,326.196,160.6448,361.964,232.16
2006-02-28,323.745,162.2336,361.976,232.78
2006-03-01,325.476,162.3398,361.993,232.31
2006-03-02,325.116,164.6792,360.992,231.71
2006-03-03,324.342,165.4992,359.844,231.21
2006-03-06,323.569,162.4282,357.563,230.78
2006-03-07,320.54,160.4833,355.316,230.85
2006-03-08,319.618,158.78,354.802,230.81
2006-03-09,320.399,159.6264,355.409,230.95
2006-03-10,321.57,159.8464,355.978,230.72
2006-03-13,323.924,161.1607,355.985,230.65
2006-03-14,326.843,162.6251,356.926,231.52
2006-03-15,328.298,161.9758,357.407,231.26
2006-03-16,329.382,162.3802,358.769,232.3
2006-03-17,330.434,162.1859,358.673,232.0
2006-03-20,330.859,159.9266,358.377,232.38
2006-03-21,328.804,160.7655,356.836,231.81
2006-03-22,329.789,159.8795,357.312,231.89
2006-03-23,328.214,162.645,356.62,231.55
2006-03-24,329.484,162.9718,357.343,232.28
2006-03-27,329.223,163.2402,356.762,232.11
2006-03-28,327.863,164.5833,355.534,231.3
2006-03-29,328.689,165.1321,355.179,230.92
2006-03-30,331.473,167.3507,354.967,230.45
2006-03-31,329.791,165.194,355.107,230.51
2006-04-03,332.103,166.576,354.74,230.47
2006-04-04,333.967,164.7228,354.902,230.48
2006-04-05,335.375,166.7453,354.647,230.82
2006-04-06,336.057,168.5518,353.455,230.17
2006-04-07,333.15,167.1954,351.561,229.47
2006-04-10,333.274,169.2589,351.325,229.61
2006-04-11,330.885,170.0207,351.989,229.95
2006-04-12,329.912,170.2897,351.888,229.52
2006-04-13,330.227,171.2418,350.958,228.94
2006-04-14,330.407,,,228.97
2006-04-17,331.625,173.9455,351.389,229.52
2006-04-18,335.301,177.5708,353.296,229.95
2006-04-19,337.798,178.9268,353.69,229.52
2006-04-20,337.928,176.811,353.915,229.47
2006-04-21,339.477,180.014,354.267,229.79
2006-04-24,338.336,176.8459,354.784,230.21
2006-04-25,337.971,177.8694,353.534,229.37
2006-04-26,339.4,177.7282,353.279,229.1
2006-04-27,340.391,173.6515,354.21,229.39
2006-04-28,340.19,175.7669,354.805,229.77
2006-05-01,340.711,178.1829,354.42,229.19
2006-05-02,343.409,178.796,354.67,229.5
2006-05-03,341.712,177.0128,354.278,229.16
2006-05-04,343.306,177.634,354.183,229.07
2006-05-05,347.067,178.9074,354.813,229.56
2006-05-08,347.995,178.1379,354.796,229.64
2006-05-09,348.923,180.8951,354.445,229.66
2006-05-10,348.011,183.9962,354.892,229.76
2006-05-11,345.216,187.6281,353.5,229.49
2006-05-12,340.592,185.2928,350.865,228.9
2006-05-15,337.327,179.8125,348.9,229.31
2006-05-16,336.524,180.9587,351.081,229.71
2006-05-17,330.889,179.5575,348.594,229.14
2006-05-18,327.612,178.6318,349.778,229.94
2006-05-19,326.746,174.5715,349.938,230.21
2006-05-22,322.496,176.0961,348.034,230.42
2006-05-23,324.286,180.9983,348.153,230.08
2006-05-24,322.089,175.5374,346.421,230.38
2006-05-25,325.165,177.2078,348.332,230.07
2006-05-26,328.635,179.299,349.21,230.47
2006-05-29,329.248,,,230.49
2006-05-30,325.363,178.6523,347.495,230.2
2006-05-31,325.738,176.6788,347.544,229.84
2006-06-01,328.0,174.9595,348.904,229.93
2006-06-02,330.932,178.9127,349.42,231.24
2006-06-05,326.898,178.0912,349.927,230.97
2006-06-06,321.807,175.267,349.232,231.14
2006-06-07,319.452,174.9098,349.843,230.93
2006-06-08,313.504,171.597,349.2,231.3
2006-06-09,315.557,171.2167,350.102,231.48
2006-06-12,311.954,170.4121,349.402,231.55
2006-06-13,305.157,165.3524,348.209,231.7
2006-06-14,306.994,165.9047,348.027,230.68
2006-06-15,313.466,169.3502,348.591,229.99
2006-06-16,314.266,170.5151,348.359,229.67
2006-06-19,312.057,167.3059,347.581,229.61
2006-06-20,312.059,166.7515,347.061,229.43
2006-06-21,314.473,168.284,346.692,229.36
2006-06-22,314.479,167.4901,345.374,228.86
2006-06-23,313.892,166.7656,344.025,228.54
2006-06-26,314.757,168.0877,342.832,228.5
2006-06-27,313.392,167.7577,342.386,228.85
2006-06-28,313.235,168.1389,343.349,228.47
2006-06-29,319.606,170.5914,345.078,229.1
2006-06-30,325.108,173.2354,347.521,230.1
2006-07-03,327.295,174.031,348.859,230.12
2006-07-04,328.048,,,230.08
2006-07-05,323.691,174.5427,347.625,229.42
2006-07-06,325.191,177.1486,349.49,229.93
2006-07-07,325.046,174.9655,350.557,230.58
2006-07-10,325.352,174.9354,351.502,230.79
2006-07-11,324.834,177.2195,352.441,231.14
2006-07-12,322.052,178.204,352.053,231.15
2006-07-13,317.837,178.8882,351.156,231.4
2006-07-14,313.987,179.9619,351.149,231.45
2006-07-17,311.637,175.3774,351.353,231.45
2006-07-18,310.508,172.4354,351.614,230.83
2006-07-19,316.354,173.2823,353.798,231.64
2006-07-20,317.472,171.7877,354.75,232.11
2006-07-21,315.395,170.89,355.115,231.99
2006-07-24,319.075,172.5763,355.689,232.15
2006-07-25,321.195,172.2542,355.826,231.97
2006-07-26,321.242,172.3613,357.257,232.43
2006-07-27,323.929,173.6548,357.966,232.46
2006-07-28,327.235,174.3304,358.75,233.15
2006-07-31,327.037,178.0322,358.887,233.31
2006-08-01,324.852,177.4171,358.747,233.44
2006-08-02,327.829,179.5335,359.902,233.82
2006-08-03,327.031,176.2844,360.332,233.92
2006-08-04,329.208,177.484,362.094,234.57
2006-08-07,326.548,177.2265,362.278,234.48
2006-08-08,326.633,176.573,362.579,234.57
2006-08-09,327.488,178.8353,363.466,234.48
2006-08-10,326.287,176.1083,363.067,234.42
2006-08-11,325.44,173.5543,363.081,234.05
2006-08-14,326.439,171.8376,362.853,233.84
2006-08-15,330.107,172.0904,364.012,234.76
2006-08-16,333.422,172.0248,365.957,235.45
2006-08-17,334.194,169.0169,366.205,235.59
2006-08-18,334.033,169.8548,366.083,235.94
2006-08-21,333.741,171.5775,366.226,236.16
2006-08-22,333.846,172.5023,366.356,236.32
2006-08-23,332.34,171.712,365.718,236.25
2006-08-24,332.185,172.3862,365.253,236.38
2006-08-25,331.43,172.6367,365.289,236.63
2006-08-28,332.663,170.5789,365.449,236.68
2006-08-29,333.535,168.9425,365.486,236.87
2006-08-30,334.887,168.8684,367.156,237.18
2006-08-31,334.809,170.8761,368.228,237.61
2006-09-01,336.422,169.3068,368.358,237.76
2006-09-04,338.58,,,237.71
2006-09-05,338.061,170.647,368.875,237.36
2006-09-06,334.372,170.4678,368.135,237.26
2006-09-07,331.117,169.0426,367.859,237.4
2006-09-08,331.43,166.9659,368.344,237.68
2006-09-11,329.389,162.6563,367.199,237.5
2006-09-12,332.193,161.6776,367.636,237.91
2006-09-13,333.397,161.3427,368.522,238.07
2006-09-14,334.157,158.7454,368.204,237.83
2006-09-15,333.897,157.4538,368.635,237.68
2006-09-18,334.814,159.2964,368.458,237.66
2006-09-19,334.164,157.6213,368.736,238.55
2006-09-20,335.09,156.5875,368.85,238.72
2006-09-21,335.136,158.82,367.527,239.6
2006-09-22,333.534,157.5777,367.994,240.16
2006-09-25,334.108,157.217,368.806,240.77
2006-09-26,335.984,157.9833,369.736,240.61
2006-09-27,338.313,158.7425,370.339,240.47
2006-09-28,338.912,159.7065,370.633,240.14
2006-09-29,338.276,159.9566,370.294,240.13
2006-10-02,338.872,158.7336,371.058,240.4
2006-10-03,338.175,156.0747,370.514,240.51
2006-10-04,339.947,156.8729,371.989,241.12
2006-10-05,342.419,159.4892,372.387,240.66
2006-10-06,340.838,160.3727,371.713,239.73
2006-10-09,341.183,162.8415,,239.85
2006-10-10,341.809,161.1046,371.422,239.27
2006-10-11,341.215,161.7147,371.043,238.87
2006-10-12,343.592,162.1362,371.768,239.04
2006-10-13,344.747,164.2889,371.751,238.83
2006-10-16,346.509,167.8525,372.723,239.18
2006-10-17,344.692,166.8481,372.81,239.37
2006-10-18,345.679,165.5287,373.806,239.58
2006-10-19,346.753,167.2289,374.007,239.43
2006-10-20,347.471,166.3369,373.779,239.49
2006-10-23,348.483,166.5108,372.792,239.1
2006-10-24,348.689,167.2523,373.126,239.21
2006-10-25,350.271,169.4662,374.375,239.8
2006-10-26,352.441,169.1449,375.832,240.53
2006-10-27,351.207,169.7857,376.5,241.22
2006-10-30,349.994,167.2484,376.359,241.42
2006-10-31,350.75,166.8169,377.156,242.28
2006-11-01,350.173,167.5234,378.329,242.97
2006-11-02,349.572,168.857,377.949,242.61
2006-11-03,349.102,169.7304,376.934,241.38
2006-11-06,352.276,170.1819,377.35,241.62
2006-11-07,354.501,170.5934,378.104,242.37
2006-11-08,353.819,170.5435,378.615,242.76
2006-11-09,352.934,172.3912,378.772,242.85
2006-11-10,353.709,168.2124,379.123,243.39
2006-11-13,353.27,167.2435,378.925,243.3
2006-11-14,354.992,167.8047,379.968,243.85
2006-11-15,355.942,168.7119,379.887,243.33
2006-11-16,356.295,166.1625,379.255,242.89
2006-11-17,355.539,166.6758,379.373,243.57
2006-11-20,354.605,167.4585,379.417,243.78
2006-11-21,355.683,169.7883,380.039,243.98
2006-11-22,358.192,168.8044,379.872,244.1
2006-11-23,358.371,,,244.01
2006-11-24,358.03,,380.1,244.41
2006-11-27,354.584,172.3746,379.052,244.62
2006-11-28,354.465,172.194,379.484,244.97
2006-11-29,358.694,173.2063,380.518,244.93
2006-11-30,360.043,175.214,381.941,245.73
2006-12-01,359.601,174.5902,381.546,246.24
2006-12-04,361.777,171.5115,382.375,246.32
2006-12-05,363.334,172.2933,383.298,246.29
2006-12-06,363.817,169.801,383.702,245.93
2006-12-07,363.701,169.6497,384.013,245.93
2006-12-08,363.678,169.092,383.927,245.08
2006-12-11,363.457,169.0621,384.612,245.62
2006-12-12,363.789,168.226,384.755,245.98
2006-12-13,364.559,168.3543,384.627,244.86
2006-12-14,366.964,169.671,384.721,244.57
2006-12-15,367.133,168.323,385.055,244.61
2006-12-18,366.388,166.5744,384.779,244.81
2006-12-19,365.92,167.5261,385.083,244.73
2006-12-20,367.154,166.5524,385.691,244.83
2006-12-21,366.179,165.8346,385.959,245.41
2006-12-22,364.723,166.4779,385.222,244.64
2006-12-25,364.554,,,244.75
2006-12-26,365.155,165.7551,385.313,245.08
2006-12-27,368.166,165.7561,385.369,244.51
2006-12-28,368.398,166.2714,384.701,244.16
2006-12-29,367.784,166.5087,384.482,244.17
2007-01-01,367.787,,,244.21
2007-01-02,370.676,,384.757,244.49
2007-01-03,369.202,161.1722,386.514,244.89
2007-01-04,367.763,159.2099,386.444,245.51
2007-01-05,364.03,157.9537,385.296,245.16
2007-01-08,364.223,157.0678,385.166,245.17
2007-01-09,364.153,155.88,384.48,245.23
2007-01-10,362.125,157.3043,384.228,244.9
2007-01-11,364.657,156.8002,384.057,244.27
2007-01-12,367.757,159.5606,383.996,243.91
2007-01-15,369.471,,,243.97
2007-01-16,368.707,158.2885,384.626,244.38
2007-01-17,368.762,158.613,385.168,244.13
2007-01-18,368.224,157.3687,384.783,244.64
2007-01-19,369.528,160.4048,385.257,244.43
2007-01-22,368.974,161.297,385.173,244.79
2007-01-23,370.504,164.8801,384.856,244.37
2007-01-24,372.987,163.9686,384.82,244.37
2007-01-25,370.488,162.3778,383.483,243.82
2007-01-26,368.277,163.551,382.532,243.61
2007-01-29,368.415,160.5983,382.029,243.64
2007-01-30,370.345,164.6986,382.418,243.79
2007-01-31,371.202,166.0942,383.309,244.4
2007-02-01,374.725,164.818,384.717,244.33
2007-02-02,375.328,165.106,385.091,244.56
2007-02-05,374.655,165.3627,385.443,244.95
2007-02-06,376.038,165.4755,386.615,245.57
2007-02-07,377.109,164.5036,386.284,245.94
2007-02-08,375.746,166.3644,386.432,246.09
2007-02-09,375.033,167.3898,386.064,245.53
2007-02-12,372.91,163.8628,385.866,245.45
2007-02-13,375.528,166.6912,386.364,245.32
2007-02-14,379.739,165.6871,388.229,246.46
2007-02-15,381.131,166.7482,388.902,246.87
2007-02-16,380.688,168.2696,389.094,247.13
2007-02-19,381.359,,,247.18
2007-02-20,381.487,167.1157,389.2,247.46
2007-02-21,380.166,169.8375,389.575,247.44
2007-02-22,380.73,172.1865,389.449,247.0
2007-02-23,381.292,173.3881,390.162,247.71
2007-02-26,381.93,173.5031,390.405,248.35
2007-02-27,372.26,171.9815,389.268,249.58
2007-02-28,368.777,171.0131,389.895,249.1
2007-03-01,366.283,169.7597,389.621,248.97
2007-03-02,363.538,168.0822,389.381,249.3
2007-03-05,357.308,165.935,388.754,249.11
2007-03-06,362.599,167.4724,389.477,248.94
2007-03-07,363.22,169.1978,390.182,249.33
2007-03-08,366.772,169.6665,390.82,249.38
2007-03-09,367.384,167.8426,390.599,248.41
2007-03-12,368.771,167.2416,391.377,249.0
2007-03-13,363.805,166.1196,391.021,249.49
2007-03-14,360.23,166.2058,391.204,249.01
2007-03-15,364.03,166.5677,391.52,248.9
2007-03-16,363.641,166.7282,391.559,248.78
2007-03-19,367.818,166.5581,392.003,248.55
2007-03-20,370.343,166.6211,392.391,248.67
2007-03-21,374.177,167.1778,393.297,249.14
2007-03-22,377.469,169.7068,393.232,248.29
